Date,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,Value
2013-02-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",108.65812
2013-02-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,4.745763
2013-03-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",91.893684
2013-03-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",94.960819
2013-03-01,BWA,Botswana,FAO_CP_23014,Food price inflation,7.156177
2013-03-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",86.460853
2013-03-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",80.588819
2013-03-01,KEN,Kenya,FAO_CP_23014,Food price inflation,2.926665
2013-03-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",90.785946
2013-03-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",86.219972
2013-03-01,NAM,Namibia,FAO_CP_23014,Food price inflation,6.904982
2013-03-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",89.465744
2013-03-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",86.969011
2013-03-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,5.410122
2013-03-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",103.348031
2013-03-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",109.009764
2013-03-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,4.201681
2013-04-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",92.493958
2013-04-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",95.270676
2013-04-01,BWA,Botswana,FAO_CP_23014,Food price inflation,6.047367
2013-04-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",87.285195
2013-04-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",82.077495
2013-04-01,KEN,Kenya,FAO_CP_23014,Food price inflation,3.569745
2013-04-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",91.081004
2013-04-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",86.565339
2013-04-01,NAM,Namibia,FAO_CP_23014,Food price inflation,6.788613
2013-04-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",89.622977
2013-04-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",87.400976
2013-04-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,5.933682
2013-04-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",103.185534
2013-04-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",108.482298
2013-04-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,3.52349
2013-05-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",92.773396
2013-05-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",95.570205
2013-05-01,BWA,Botswana,FAO_CP_23014,Food price inflation,5.543515
2013-05-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",87.438772
2013-05-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",82.49201
2013-05-01,KEN,Kenya,FAO_CP_23014,Food price inflation,4.278475
2013-05-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",91.212584
2013-05-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",86.766942
2013-05-01,NAM,Namibia,FAO_CP_23014,Food price inflation,6.998136
2013-05-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",89.465744
2013-05-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",87.400976
2013-05-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,5.933682
2013-05-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",103.023037
2013-05-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",108.130653
2013-05-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,3.535354
2013-06-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",92.990737
2013-06-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",95.725133
2013-06-01,BWA,Botswana,FAO_CP_23014,Food price inflation,5.007931
2013-06-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",87.482952
2013-06-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",82.639161
2013-06-01,KEN,Kenya,FAO_CP_23014,Food price inflation,6.497205
2013-06-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",91.439501
2013-06-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",87.036006
2013-06-01,NAM,Namibia,FAO_CP_23014,Food price inflation,8.209096
2013-06-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",89.622977
2013-06-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",87.400976
2013-06-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,6.304729
2013-06-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",102.860541
2013-06-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",107.779009
2013-06-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,2.852349
2013-07-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",93.15633
2013-07-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",95.828419
2013-07-01,BWA,Botswana,FAO_CP_23014,Food price inflation,4.65877
2013-07-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",87.656355
2013-07-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",82.558694
2013-07-01,KEN,Kenya,FAO_CP_23014,Food price inflation,8.437078
2013-07-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",92.073841
2013-07-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",87.10083
2013-07-01,NAM,Namibia,FAO_CP_23014,Food price inflation,6.361551
2013-07-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",90.566377
2013-07-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",87.688953
2013-07-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,6.654991
2013-07-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",102.535547
2013-07-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",106.548253
2013-07-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.677852
2013-08-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",93.37367
2013-08-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",96.17959
2013-08-01,BWA,Botswana,FAO_CP_23014,Food price inflation,4.699798
2013-08-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",87.922614
2013-08-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",82.639159
2013-08-01,KEN,Kenya,FAO_CP_23014,Food price inflation,9.735322
2013-08-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",92.435153
2013-08-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",87.681569
2013-08-01,NAM,Namibia,FAO_CP_23014,Food price inflation,7.238358
2013-08-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",90.880844
2013-08-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",88.120918
2013-08-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,7.368421
2013-08-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",102.37305
2013-08-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",105.669142
2013-08-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.008403
2013-09-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",93.60136
2013-09-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",96.530761
2013-09-01,BWA,Botswana,FAO_CP_23014,Food price inflation,4.670176
2013-09-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",89.507505
2013-09-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",85.006921
2013-09-01,KEN,Kenya,FAO_CP_23014,Food price inflation,12.55093
2013-09-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",92.700448
2013-09-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",88.064823
2013-09-01,NAM,Namibia,FAO_CP_23014,Food price inflation,5.965802
2013-09-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",91.352544
2013-09-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",88.84086
2013-09-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,6.196213
2013-09-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",102.37305
2013-09-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",105.49332
2013-09-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,-0.332226
2013-10-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",93.818701
2013-10-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",96.788975
2013-10-01,BWA,Botswana,FAO_CP_23014,Food price inflation,4.31927
2013-10-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",89.460724
2013-10-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",84.806284
2013-10-01,KEN,Kenya,FAO_CP_23014,Food price inflation,12.029701
2013-10-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",93.062155
2013-10-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",88.944679
2013-10-01,NAM,Namibia,FAO_CP_23014,Food price inflation,4.830448
2013-10-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",91.509777
2013-10-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",89.560803
2013-10-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,4.537815
2013-10-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",102.37305
2013-10-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",105.49332
2013-10-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,-0.662252
2013-11-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",94.149887
2013-11-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",97.047189
2013-11-01,BWA,Botswana,FAO_CP_23014,Food price inflation,4.260985
2013-11-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",89.706439
2013-11-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",85.1469
2013-11-01,KEN,Kenya,FAO_CP_23014,Food price inflation,10.656654
2013-11-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",93.30238
2013-11-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",89.620137
2013-11-01,NAM,Namibia,FAO_CP_23014,Food price inflation,4.283587
2013-11-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",91.66701
2013-11-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",90.280745
2013-11-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,3.9801
2013-11-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",102.535547
2013-11-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",104.790031
2013-11-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,-1.650165
2013-12-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",94.418975
2013-12-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",97.140146
2013-12-01,BWA,Botswana,FAO_CP_23014,Food price inflation,3.899691
2013-12-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",90.152199
2013-12-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",85.612073
2013-12-01,KEN,Kenya,FAO_CP_23014,Food price inflation,10.410955
2013-12-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",93.434145
2013-12-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",90.237261
2013-12-01,NAM,Namibia,FAO_CP_23014,Food price inflation,6.083857
2013-12-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",91.824243
2013-12-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",90.280745
2013-12-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,3.9801
2013-12-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",102.37305
2013-12-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",104.438387
2013-12-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,-2.14168
2014-01-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",95.195192
2014-01-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",97.398361
2014-01-01,BWA,Botswana,FAO_CP_23014,Food price inflation,3.614987
2014-01-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",91.122194
2014-01-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",86.465947
2014-01-01,KEN,Kenya,FAO_CP_23014,Food price inflation,10.142114
2014-01-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",94.310792
2014-01-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",91.289999
2014-01-01,NAM,Namibia,FAO_CP_23014,Food price inflation,6.999184
2014-01-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",92.453177
2014-01-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",91.864617
2014-01-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,4.934211
2014-01-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",102.535547
2014-01-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",104.965854
2014-01-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,-1.970443
2014-02-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",95.629873
2014-02-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",97.749532
2014-02-01,BWA,Botswana,FAO_CP_23014,Food price inflation,3.544858
2014-02-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",91.468702
2014-02-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",86.779662
2014-02-01,KEN,Kenya,FAO_CP_23014,Food price inflation,9.136545
2014-02-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",94.954751
2014-02-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",91.999659
2014-02-01,NAM,Namibia,FAO_CP_23014,Food price inflation,7.209702
2014-02-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",93.55381
2014-02-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",92.296583
2014-02-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,5.950413
2014-02-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",102.698044
2014-02-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",105.141676
2014-02-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,-3.236246
2014-03-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",95.961058
2014-03-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",98.007746
2014-03-01,BWA,Botswana,FAO_CP_23014,Food price inflation,3.208614
2014-03-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",91.880099
2014-03-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",87.267179
2014-03-01,KEN,Kenya,FAO_CP_23014,Food price inflation,8.286955
2014-03-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",95.539062
2014-03-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",93.628138
2014-03-01,NAM,Namibia,FAO_CP_23014,Food price inflation,8.59217
2014-03-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",94.654443
2014-03-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",93.736467
2014-03-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,7.781457
2014-03-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",102.37305
2014-03-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",104.965854
2014-03-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,-3.709677
2014-04-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",96.726925
2014-04-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",98.358917
2014-04-01,BWA,Botswana,FAO_CP_23014,Food price inflation,3.241544
2014-04-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",92.878297
2014-04-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",88.714342
2014-04-01,KEN,Kenya,FAO_CP_23014,Food price inflation,8.086074
2014-04-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",96.455378
2014-04-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",94.279545
2014-04-01,NAM,Namibia,FAO_CP_23014,Food price inflation,8.911426
2014-04-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",95.283376
2014-04-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",95.032363
2014-04-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,8.731466
2014-04-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",103.023037
2014-04-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",104.438387
2014-04-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,-3.727715
2014-05-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",96.954616
2014-05-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",98.617131
2014-05-01,BWA,Botswana,FAO_CP_23014,Food price inflation,3.188155
2014-05-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",93.820432
2014-05-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",89.823203
2014-05-01,KEN,Kenya,FAO_CP_23014,Food price inflation,8.887154
2014-05-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",96.742577
2014-05-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",95.350604
2014-05-01,NAM,Namibia,FAO_CP_23014,Food price inflation,9.892779
2014-05-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",95.440609
2014-05-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",95.752305
2014-05-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,9.555189
2014-05-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",102.860541
2014-05-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",104.086743
2014-05-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,-3.739837
2014-06-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",97.223704
2014-06-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",98.77206
2014-06-01,BWA,Botswana,FAO_CP_23014,Food price inflation,3.182995
2014-06-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",93.95037
2014-06-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",89.589041
2014-06-01,KEN,Kenya,FAO_CP_23014,Food price inflation,8.409911
2014-06-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",97.034639
2014-06-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",95.808764
2014-06-01,NAM,Namibia,FAO_CP_23014,Food price inflation,10.079457
2014-06-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",95.755076
2014-06-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",95.896293
2014-06-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,9.719934
2014-06-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",102.860541
2014-06-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",104.086743
2014-06-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,-3.425775
2014-07-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",97.337549
2014-07-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",98.916659
2014-07-01,BWA,Botswana,FAO_CP_23014,Food price inflation,3.222677
2014-07-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",94.38098
2014-07-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",90.037347
2014-07-01,KEN,Kenya,FAO_CP_23014,Food price inflation,9.058589
2014-07-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",97.195964
2014-07-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",94.910209
